date,warehouse_id,region,sku_id,category,on_hand,backorder,reorder_point,reorder_qty
2025-01-05,WH_C,West,SKU0053,Hardware,133,4,48,96
2025-01-05,WH_C,West,SKU0054,Office,191,0,21,85
2025-01-05,WH_C,West,SKU0055,Housewares,184,5,30,91
2025-01-05,WH_C,West,SKU0056,Housewares,102,3,39,49
2025-01-05,WH_C,West,SKU0057,Electronics,219,4,18,31
2025-01-05,WH_C,West,SKU0058,Sports,190,6,25,94
2025-01-05,WH_C,West,SKU0059,Electronics,194,4,46,51
2025-01-05,WH_C,West,SKU0060,Hardware,55,5,46,71
2025-01-05,WH_C,West,SKU0061,Office,73,4,36,65
2025-01-05,WH_C,West,SKU0062,Housewares,30,2,47,58
2025-01-05,WH_C,West,SKU0063,Housewares,160,3,39,81
2025-01-05,WH_C,West,SKU0064,Sports,78,3,20,88
2025-01-05,WH_C,West,SKU0065,Sports,148,4,43,41
2025-01-05,WH_C,West,SKU0066,Sports,155,2,43,70
2025-01-05,WH_C,West,SKU0067,Hardware,61,4,46,113
2025-01-05,WH_C,West,SKU0068,Electronics,42,5,21,81
2025-01-05,WH_C,West,SKU0069,Hardware,168,2,17,101
2025-01-05,WH_C,West,SKU0070,Hardware,207,2,15,41
2025-01-05,WH_C,West,SKU0071,Hardware,253,2,34,95
2025-01-05,WH_C,West,SKU0072,Office,169,2,28,113
2025-01-05,WH_C,West,SKU0073,Office,194,0,44,73
2025-01-05,WH_C,West,SKU0074,Hardware,159,0,18,58
2025-01-05,WH_C,West,SKU0075,Sports,134,0,36,101
2025-01-05,WH_C,West,SKU0076,Hardware,261,4,45,114
2025-01-05,WH_C,West,SKU0077,Office,117,6,43,44
2025-01-05,WH_C,West,SKU0078,Housewares,34,6,29,30
2025-01-05,WH_C,West,SKU0079,Hardware,159,2,37,111
2025-01-05,WH_C,West,SKU0080,Hardware,142,0,50,96
2025-01-05,WH_C,West,SKU0081,Housewares,106,1,21,35
2025-01-05,WH_C,West,SKU0082,Hardware,81,0,46,47
2025-01-05,WH_C,West,SKU0083,Housewares,136,2,21,62
2025-01-05,WH_C,West,SKU0084,Office,179,1,27,54
2025-01-05,WH_C,West,SKU0085,Hardware,51,3,40,57
2025-01-05,WH_C,West,SKU0086,Hardware,172,2,27,73
2025-01-05,WH_C,West,SKU0087,Office,33,6,41,35
2025-01-05,WH_C,West,SKU0088,Housewares,191,3,22,87
2025-01-05,WH_C,West,SKU0089,Electronics,204,1,47,47
2025-01-05,WH_C,West,SKU0090,Electronics,211,3,15,97
2025-01-05,WH_C,West,SKU0091,Electronics,47,5,50,85
2025-01-05,WH_C,West,SKU0092,Housewares,176,3,45,95
2025-01-05,WH_C,West,SKU0093,Sports,48,1,26,46
2025-01-05,WH_C,West,SKU0094,Hardware,63,3,39,114
2025-01-05,WH_C,West,SKU0095,Electronics,230,7,35,94
2025-01-05,WH_C,West,SKU0096,Hardware,180,4,41,107
2025-01-05,WH_C,West,SKU0097,Office,197,2,30,65
2025-01-05,WH_C,West,SKU0098,Housewares,111,3,36,67
2025-01-05,WH_C,West,SKU0099,Office,137,0,23,47
2025-01-05,WH_C,West,SKU0100,Office,128,2,47,68
2025-01-06,WH_A,East,SKU0001,Housewares,179,1,50,70
2025-01-06,WH_A,East,SKU0002,Electronics,221,6,28,55
2025-01-06,WH_A,East,SKU0003,Hardware,107,0,33,117
2025-01-06,WH_A,East,SKU0004,Hardware,156,0,23,120
2025-01-06,WH_A,East,SKU0005,Sports,196,2,26,94
2025-01-06,WH_A,East,SKU0006,Sports,157,5,35,120
2025-01-06,WH_A,East,SKU0007,Office,36,0,37,101
2025-01-06,WH_A,East,SKU0008,Electronics,192,5,41,116
2025-01-06,WH_A,East,SKU0009,Hardware,203,0,33,84
2025-01-06,WH_A,East,SKU0010,Electronics,27,4,48,43
2025-01-06,WH_A,East,SKU0011,Hardware,48,2,39,48
2025-01-06,WH_A,East,SKU0012,Housewares,28,5,18,55
2025-01-06,WH_A,East,SKU0013,Electronics,104,2,25,66
2025-01-06,WH_A,East,SKU0014,Electronics,273,3,31,48
2025-01-06,WH_A,East,SKU0015,Housewares,29,3,33,56
2025-01-06,WH_A,East,SKU0016,Housewares,133,1,17,75
2025-01-06,WH_A,East,SKU0017,Hardware,193,1,21,108
2025-01-06,WH_A,East,SKU0018,Housewares,192,3,50,58
2025-01-06,WH_A,East,SKU0019,Sports,181,3,50,79
2025-01-06,WH_A,East,SKU0020,Electronics,102,2,47,119
2025-01-06,WH_A,East,SKU0021,Sports,99,3,18,78
2025-01-06,WH_A,East,SKU0022,Sports,113,3,41,117
2025-01-06,WH_A,East,SKU0023,Hardware,147,0,50,36
2025-01-06,WH_A,East,SKU0024,Electronics,43,2,31,55
2025-01-06,WH_A,East,SKU0025,Office,182,5,43,58
2025-01-06,WH_A,East,SKU0026,Hardware,241,1,38,105
2025-01-06,WH_A,East,SKU0027,Electronics,219,1,27,54
2025-01-06,WH_A,East,SKU0028,Electronics,150,1,43,52
2025-01-06,WH_A,East,SKU0029,Sports,188,3,19,53
2025-01-06,WH_A,East,SKU0030,Housewares,51,2,47,45
2025-01-06,WH_A,East,SKU0031,Sports,119,2,17,84
2025-01-06,WH_A,East,SKU0032,Sports,90,1,50,63
2025-01-06,WH_A,East,SKU0033,Housewares,37,3,25,104
2025-01-06,WH_A,East,SKU0034,Office,102,3,15,72
2025-01-06,WH_A,East,SKU0035,Hardware,196,4,24,35
2025-01-06,WH_A,East,SKU0036,Housewares,46,6,35,106
2025-01-06,WH_A,East,SKU0037,Sports,35,6,34,92
2025-01-06,WH_A,East,SKU0038,Housewares,158,6,50,75
2025-01-06,WH_A,East,SKU0039,Office,45,4,35,97
2025-01-06,WH_A,East,SKU0040,Housewares,78,2,26,96
2025-01-06,WH_A,East,SKU0041,Sports,49,3,47,50
2025-01-06,WH_A,East,SKU0042,Electronics,156,0,49,98
2025-01-06,WH_A,East,SKU0043,Hardware,170,3,20,74
2025-01-06,WH_A,East,SKU0044,Hardware,105,5,28,114
2025-01-06,WH_A,East,SKU0045,Electronics,126,3,36,76
2025-01-06,WH_A,East,SKU0046,Hardware,114,4,28,109
2025-01-06,WH_A,East,SKU0047,Electronics,216,3,45,101
2025-01-06,WH_A,East,SKU0048,Hardware,251,5,15,44
2025-01-06,WH_A,East,SKU0049,Housewares,201,4,37,87
2025-01-06,WH_A,East,SKU0050,Hardware,112,4,30,35
2025-01-06,WH_A,East,SKU0051,Hardware,264,4,35,78
2025-01-06,WH_A,East,SKU0052,Hardware,85,5,39,62
2025-01-06,WH_A,East,SKU0053,Hardware,213,3,33,33
2025-01-06,WH_A,East,SKU0054,Office,139,4,38,95
2025-01-06,WH_A,East,SKU0055,Housewares,154,0,43,92
2025-01-06,WH_A,East,SKU0056,Housewares,19,2,33,113
2025-01-06,WH_A,East,SKU0057,Electronics,93,0,35,95
2025-01-06,WH_A,East,SKU0058,Sports,44,3,21,51
2025-01-06,WH_A,East,SKU0059,Electronics,217,1,49,30
2025-01-06,WH_A,East,SKU0060,Hardware,262,6,19,56
2025-01-06,WH_A,East,SKU0061,Office,186,1,28,117
2025-01-06,WH_A,East,SKU0062,Housewares,132,2,21,56
2025-01-06,WH_A,East,SKU0063,Housewares,155,4,42,112
2025-01-06,WH_A,East,SKU0064,Sports,18,5,24,33
2025-01-06,WH_A,East,SKU0065,Sports,137,2,36,34
2025-01-06,WH_A,East,SKU0066,Sports,41,2,19,36
2025-01-06,WH_A,East,SKU0067,Hardware,73,5,31,101
2025-01-06,WH_A,East,SKU0068,Electronics,53,3,29,63
2025-01-06,WH_A,East,SKU0069,Hardware,183,0,39,87
2025-01-06,WH_A,East,SKU0070,Hardware,258,2,40,85
2025-01-06,WH_A,East,SKU0071,Hardware,148,0,16,79
2025-01-06,WH_A,East,SKU0072,Office,191,1,22,98
2025-01-06,WH_A,East,SKU0073,Office,25,3,19,104
2025-01-06,WH_A,East,SKU0074,Hardware,36,1,19,75
2025-01-06,WH_A,East,SKU0075,Sports,146,1,21,67
2025-01-06,WH_A,East,SKU0076,Hardware,281,2,34,107
2025-01-06,WH_A,East,SKU0077,Office,12,2,33,86
2025-01-06,WH_A,East,SKU0078,Housewares,106,0,40,114
2025-01-06,WH_A,East,SKU0079,Hardware,25,3,45,50
2025-01-06,WH_A,East,SKU0080,Hardware,231,3,29,47
2025-01-06,WH_A,East,SKU0081,Housewares,113,3,49,67
2025-01-06,WH_A,East,SKU0082,Hardware,250,1,24,68
2025-01-06,WH_A,East,SKU0083,Housewares,181,0,38,31
2025-01-06,WH_A,East,SKU0084,Office,157,3,50,48
2025-01-06,WH_A,East,SKU0085,Hardware,70,2,17,30
2025-01-06,WH_A,East,SKU0086,Hardware,222,4,40,98
2025-01-06,WH_A,East,SKU0087,Office,146,4,20,69
2025-01-06,WH_A,East,SKU0088,Housewares,62,1,37,57
2025-01-06,WH_A,East,SKU0089,Electronics,160,1,47,48
2025-01-06,WH_A,East,SKU0090,Electronics,95,4,26,58
2025-01-06,WH_A,East,SKU0091,Electronics,257,4,31,54
2025-01-06,WH_A,East,SKU0092,Housewares,37,2,26,115
2025-01-06,WH_A,East,SKU0093,Sports,157,5,18,100
2025-01-06,WH_A,East,SKU0094,Hardware,181,4,50,39
2025-01-06,WH_A,East,SKU0095,Electronics,140,6,19,62
2025-01-06,WH_A,East,SKU0096,Hardware,58,4,27,104
2025-01-06,WH_A,East,SKU0097,Office,166,1,36,75
2025-01-06,WH_A,East,SKU0098,Housewares,36,0,30,42
2025-01-06,WH_A,East,SKU0099,Office,99,0,19,54
2025-01-06,WH_A,East,SKU0100,Office,97,3,46,87
2025-01-06,WH_B,Central,SKU0001,Housewares,105,3,34,118
2025-01-06,WH_B,Central,SKU0002,Electronics,238,5,24,102
2025-01-06,WH_B,Central,SKU0003,Hardware,221,1,38,70
2025-01-06,WH_B,Central,SKU0004,Hardware,172,4,25,30
2025-01-06,WH_B,Central,SKU0005,Sports,109,3,30,58
2025-01-06,WH_B,Central,SKU0006,Sports,195,0,42,65
2025-01-06,WH_B,Central,SKU0007,Office,128,6,23,116
2025-01-06,WH_B,Central,SKU0008,Electronics,152,6,45,89
2025-01-06,WH_B,Central,SKU0009,Hardware,171,1,37,69
2025-01-06,WH_B,Central,SKU0010,Electronics,194,4,50,43
2025-01-06,WH_B,Central,SKU0011,Hardware,79,4,20,65
2025-01-06,WH_B,Central,SKU0012,Housewares,68,4,49,55
2025-01-06,WH_B,Central,SKU0013,Electronics,124,1,19,39
2025-01-06,WH_B,Central,SKU0014,Electronics,25,5,47,110
2025-01-06,WH_B,Central,SKU0015,Housewares,34,2,40,105
2025-01-06,WH_B,Central,SKU0016,Housewares,69,0,17,100
2025-01-06,WH_B,Central,SKU0017,Hardware,109,6,49,99
2025-01-06,WH_B,Central,SKU0018,Housewares,127,3,24,76
2025-01-06,WH_B,Central,SKU0019,Sports,130,0,29,105
2025-01-06,WH_B,Central,SKU0020,Electronics,133,4,23,89
2025-01-06,WH_B,Central,SKU0021,Sports,148,8,47,41
2025-01-06,WH_B,Central,SKU0022,Sports,104,5,38,94
2025-01-06,WH_B,Central,SKU0023,Hardware,29,4,30,108
2025-01-06,WH_B,Central,SKU0024,Electronics,277,1,25,95
2025-01-06,WH_B,Central,SKU0025,Office,57,0,43,50
2025-01-06,WH_B,Central,SKU0026,Hardware,97,3,24,91
2025-01-06,WH_B,Central,SKU0027,Electronics,161,5,17,58
2025-01-06,WH_B,Central,SKU0028,Electronics,205,3,29,38
2025-01-06,WH_B,Central,SKU0029,Sports,78,1,38,59
2025-01-06,WH_B,Central,SKU0030,Housewares,41,5,28,96
2025-01-06,WH_B,Central,SKU0031,Sports,109,3,39,90
2025-01-06,WH_B,Central,SKU0032,Sports,126,5,17,35
2025-01-06,WH_B,Central,SKU0033,Housewares,192,6,35,43
2025-01-06,WH_B,Central,SKU0034,Office,191,2,48,111
2025-01-06,WH_B,Central,SKU0035,Hardware,128,4,31,104
2025-01-06,WH_B,Central,SKU0036,Housewares,156,1,26,78
2025-01-06,WH_B,Central,SKU0037,Sports,195,4,39,76
2025-01-06,WH_B,Central,SKU0038,Housewares,160,5,19,96
2025-01-06,WH_B,Central,SKU0039,Office,95,3,39,58
2025-01-06,WH_B,Central,SKU0040,Housewares,152,4,40,75
2025-01-06,WH_B,Central,SKU0041,Sports,99,3,46,91
2025-01-06,WH_B,Central,SKU0042,Electronics,222,4,15,94
2025-01-06,WH_B,Central,SKU0043,Hardware,61,6,43,51
2025-01-06,WH_B,Central,SKU0044,Hardware,105,2,19,95
2025-01-06,WH_B,Central,SKU0045,Electronics,251,2,32,57
2025-01-06,WH_B,Central,SKU0046,Hardware,95,0,26,50
2025-01-06,WH_B,Central,SKU0047,Electronics,169,3,22,114
2025-01-06,WH_B,Central,SKU0048,Hardware,97,0,41,72
2025-01-06,WH_B,Central,SKU0049,Housewares,65,1,45,116
2025-01-06,WH_B,Central,SKU0050,Hardware,187,5,45,56
2025-01-06,WH_B,Central,SKU0051,Hardware,242,1,25,112
2025-01-06,WH_B,Central,SKU0052,Hardware,177,0,16,61
2025-01-06,WH_B,Central,SKU0053,Hardware,54,5,23,103
2025-01-06,WH_B,Central,SKU0054,Office,176,3,25,47
2025-01-06,WH_B,Central,SKU0055,Housewares,198,2,47,35
2025-01-06,WH_B,Central,SKU0056,Housewares,154,3,24,37
2025-01-06,WH_B,Central,SKU0057,Electronics,107,0,31,53
2025-01-06,WH_B,Central,SKU0058,Sports,148,3,40,106
2025-01-06,WH_B,Central,SKU0059,Electronics,229,1,16,114
2025-01-06,WH_B,Central,SKU0060,Hardware,140,7,20,57
2025-01-06,WH_B,Central,SKU0061,Office,135,1,45,91
2025-01-06,WH_B,Central,SKU0062,Housewares,47,3,29,82
2025-01-06,WH_B,Central,SKU0063,Housewares,184,3,24,104
2025-01-06,WH_B,Central,SKU0064,Sports,65,1,47,63
2025-01-06,WH_B,Central,SKU0065,Sports,51,4,36,88
2025-01-06,WH_B,Central,SKU0066,Sports,181,0,19,59
2025-01-06,WH_B,Central,SKU0067,Hardware,178,4,39,46
2025-01-06,WH_B,Central,SKU0068,Electronics,79,0,16,55
2025-01-06,WH_B,Central,SKU0069,Hardware,200,2,47,117
2025-01-06,WH_B,Central,SKU0070,Hardware,182,6,24,107
2025-01-06,WH_B,Central,SKU0071,Hardware,68,2,26,90
2025-01-06,WH_B,Central,SKU0072,Office,166,5,17,98
2025-01-06,WH_B,Central,SKU0073,Office,138,6,22,41
2025-01-06,WH_B,Central,SKU0074,Hardware,197,6,23,107
2025-01-06,WH_B,Central,SKU0075,Sports,164,2,15,116
2025-01-06,WH_B,Central,SKU0076,Hardware,255,2,42,96
2025-01-06,WH_B,Central,SKU0077,Office,131,3,38,35
2025-01-06,WH_B,Central,SKU0078,Housewares,192,2,48,84
2025-01-06,WH_B,Central,SKU0079,Hardware,109,0,45,78
2025-01-06,WH_B,Central,SKU0080,Hardware,157,1,21,84
2025-01-06,WH_B,Central,SKU0081,Housewares,42,0,31,91
2025-01-06,WH_B,Central,SKU0082,Hardware,92,0,20,66
2025-01-06,WH_B,Central,SKU0083,Housewares,165,6,49,82
2025-01-06,WH_B,Central,SKU0084,Office,79,3,27,30
2025-01-06,WH_B,Central,SKU0085,Hardware,33,3,48,45
2025-01-06,WH_B,Central,SKU0086,Hardware,213,0,15,78
2025-01-06,WH_B,Central,SKU0087,Office,201,6,28,118
2025-01-06,WH_B,Central,SKU0088,Housewares,83,0,41,76
2025-01-06,WH_B,Central,SKU0089,Electronics,63,1,24,84
2025-01-06,WH_B,Central,SKU0090,Electronics,265,1,31,63
2025-01-06,WH_B,Central,SKU0091,Electronics,241,5,42,102
2025-01-06,WH_B,Central,SKU0092,Housewares,115,5,32,117
2025-01-06,WH_B,Central,SKU0093,Sports,132,1,28,82
2025-01-06,WH_B,Central,SKU0094,Hardware,217,3,50,91
2025-01-06,WH_B,Central,SKU0095,Electronics,99,3,38,101
2025-01-06,WH_B,Central,SKU0096,Hardware,211,1,45,62
2025-01-06,WH_B,Central,SKU0097,Office,97,2,37,120
2025-01-06,WH_B,Central,SKU0098,Housewares,140,0,23,114
2025-01-06,WH_B,Central,SKU0099,Office,55,5,29,87
2025-01-06,WH_B,Central,SKU0100,Office,221,2,25,42
2025-01-06,WH_C,West,SKU0001,Housewares,78,4,47,81
2025-01-06,WH_C,West,SKU0002,Electronics,150,2,50,108
2025-01-06,WH_C,West,SKU0003,Hardware,281,0,18,50
2025-01-06,WH_C,West,SKU0004,Hardware,173,3,15,41
2025-01-06,WH_C,West,SKU0005,Sports,54,7,45,106
2025-01-06,WH_C,West,SKU0006,Sports,124,2,20,38
2025-01-06,WH_C,West,SKU0007,Office,106,1,29,77
2025-01-06,WH_C,West,SKU0008,Electronics,50,2,17,79
2025-01-06,WH_C,West,SKU0009,Hardware,179,3,48,66
2025-01-06,WH_C,West,SKU0010,Electronics,227,1,18,52
2025-01-06,WH_C,West,SKU0011,Hardware,250,2,46,86
2025-01-06,WH_C,West,SKU0012,Housewares,26,3,27,114
2025-01-06,WH_C,West,SKU0013,Electronics,195,5,33,54
2025-01-06,WH_C,West,SKU0014,Electronics,41,5,47,96
2025-01-06,WH_C,West,SKU0015,Housewares,202,5,29,108
2025-01-06,WH_C,West,SKU0016,Housewares,67,5,17,76
2025-01-06,WH_C,West,SKU0017,Hardware,118,2,15,50
2025-01-06,WH_C,West,SKU0018,Housewares,64,4,32,81
2025-01-06,WH_C,West,SKU0019,Sports,115,0,40,81
2025-01-06,WH_C,West,SKU0020,Electronics,225,3,27,96
2025-01-06,WH_C,West,SKU0021,Sports,24,1,19,41
2025-01-06,WH_C,West,SKU0022,Sports,161,6,33,101
2025-01-06,WH_C,West,SKU0023,Hardware,243,0,37,74
2025-01-06,WH_C,West,SKU0024,Electronics,124,1,29,107
2025-01-06,WH_C,West,SKU0025,Office,65,2,44,81
2025-01-06,WH_C,West,SKU0026,Hardware,229,0,15,63
2025-01-06,WH_C,West,SKU0027,Electronics,88,1,41,94
2025-01-06,WH_C,West,SKU0028,Electronics,36,7,50,39
2025-01-06,WH_C,West,SKU0029,Sports,158,2,33,73
2025-01-06,WH_C,West,SKU0030,Housewares,49,0,47,62
2025-01-06,WH_C,West,SKU0031,Sports,173,6,31,118
2025-01-06,WH_C,West,SKU0032,Sports,134,5,39,102
2025-01-06,WH_C,West,SKU0033,Housewares,144,0,30,73
2025-01-06,WH_C,West,SKU0034,Office,132,3,44,105
2025-01-06,WH_C,West,SKU0035,Hardware,33,2,45,44
2025-01-06,WH_C,West,SKU0036,Housewares,85,2,19,78
2025-01-06,WH_C,West,SKU0037,Sports,182,0,29,116
2025-01-06,WH_C,West,SKU0038,Housewares,191,0,29,70
2025-01-06,WH_C,West,SKU0039,Office,134,0,37,96
2025-01-06,WH_C,West,SKU0040,Housewares,168,5,15,119
2025-01-06,WH_C,West,SKU0041,Sports,83,0,30,66
2025-01-06,WH_C,West,SKU0042,Electronics,56,2,40,116
2025-01-06,WH_C,West,SKU0043,Hardware,139,1,19,100
2025-01-06,WH_C,West,SKU0044,Hardware,106,4,45,70
2025-01-06,WH_C,West,SKU0045,Electronics,144,0,28,103
2025-01-06,WH_C,West,SKU0046,Hardware,119,2,26,117
2025-01-06,WH_C,West,SKU0047,Electronics,100,1,46,55
2025-01-06,WH_C,West,SKU0048,Hardware,117,6,30,63
2025-01-06,WH_C,West,SKU0049,Housewares,80,2,29,55
2025-01-06,WH_C,West,SKU0050,Hardware,114,2,37,49
2025-01-06,WH_C,West,SKU0051,Hardware,77,1,22,40
2025-01-06,WH_C,West,SKU0052,Hardware,270,3,46,108
2025-01-06,WH_C,West,SKU0053,Hardware,24,0,49,35
2025-01-06,WH_C,West,SKU0054,Office,146,2,38,109
2025-01-06,WH_C,West,SKU0055,Housewares,105,1,46,103
2025-01-06,WH_C,West,SKU0056,Housewares,102,1,46,53
2025-01-06,WH_C,West,SKU0057,Electronics,227,0,32,80
2025-01-06,WH_C,West,SKU0058,Sports,80,3,23,36
2025-01-06,WH_C,West,SKU0059,Electronics,207,3,42,91
2025-01-06,WH_C,West,SKU0060,Hardware,233,0,17,94
2025-01-06,WH_C,West,SKU0061,Office,113,0,40,117
2025-01-06,WH_C,West,SKU0062,Housewares,54,6,44,45
2025-01-06,WH_C,West,SKU0063,Housewares,192,0,48,88
2025-01-06,WH_C,West,SKU0064,Sports,98,7,15,31
2025-01-06,WH_C,West,SKU0065,Sports,173,0,28,78
2025-01-06,WH_C,West,SKU0066,Sports,182,6,21,71
2025-01-06,WH_C,West,SKU0067,Hardware,155,0,31,53
2025-01-06,WH_C,West,SKU0068,Electronics,244,6,31,60
2025-01-06,WH_C,West,SKU0069,Hardware,129,1,45,108
2025-01-06,WH_C,West,SKU0070,Hardware,149,2,38,53
2025-01-06,WH_C,West,SKU0071,Hardware,209,5,42,56
2025-01-06,WH_C,West,SKU0072,Office,135,0,38,76
2025-01-06,WH_C,West,SKU0073,Office,135,3,32,87
2025-01-06,WH_C,West,SKU0074,Hardware,99,5,23,103
2025-01-06,WH_C,West,SKU0075,Sports,183,2,29,42
2025-01-06,WH_C,West,SKU0076,Hardware,119,0,30,101
2025-01-06,WH_C,West,SKU0077,Office,133,8,39,55
2025-01-06,WH_C,West,SKU0078,Housewares,38,2,24,90
2025-01-06,WH_C,West,SKU0079,Hardware,37,3,26,83
2025-01-06,WH_C,West,SKU0080,Hardware,204,0,23,110
2025-01-06,WH_C,West,SKU0081,Housewares,154,1,49,70
2025-01-06,WH_C,West,SKU0082,Hardware,179,5,34,62
2025-01-06,WH_C,West,SKU0083,Housewares,172,3,18,80
2025-01-06,WH_C,West,SKU0084,Office,47,5,25,37
2025-01-06,WH_C,West,SKU0085,Hardware,107,4,31,90
2025-01-06,WH_C,West,SKU0086,Hardware,250,5,21,87
2025-01-06,WH_C,West,SKU0087,Office,108,3,31,76
2025-01-06,WH_C,West,SKU0088,Housewares,99,3,50,101
2025-01-06,WH_C,West,SKU0089,Electronics,110,1,37,32
2025-01-06,WH_C,West,SKU0090,Electronics,166,0,22,74
2025-01-06,WH_C,West,SKU0091,Electronics,291,5,27,103
2025-01-06,WH_C,West,SKU0092,Housewares,186,0,49,52
2025-01-06,WH_C,West,SKU0093,Sports,92,0,37,71
2025-01-06,WH_C,West,SKU0094,Hardware,261,1,47,92
2025-01-06,WH_C,West,SKU0095,Electronics,199,2,20,78
2025-01-06,WH_C,West,SKU0096,Hardware,258,4,33,89
2025-01-06,WH_C,West,SKU0097,Office,204,0,24,51
2025-01-06,WH_C,West,SKU0098,Housewares,195,5,36,83
2025-01-06,WH_C,West,SKU0099,Office,171,5,40,39
2025-01-06,WH_C,West,SKU0100,Office,43,2,25,73
2025-01-07,WH_A,East,SKU0001,Housewares,69,1,35,70
2025-01-07,WH_A,East,SKU0002,Electronics,282,3,33,120
2025-01-07,WH_A,East,SKU0003,Hardware,131,1,40,64
2025-01-07,WH_A,East,SKU0004,Hardware,178,5,38,105
2025-01-07,WH_A,East,SKU0005,Sports,139,2,43,82
2025-01-07,WH_A,East,SKU0006,Sports,62,3,26,32
2025-01-07,WH_A,East,SKU0007,Office,50,3,30,114
2025-01-07,WH_A,East,SKU0008,Electronics,124,4,20,56
2025-01-07,WH_A,East,SKU0009,Hardware,76,2,40,43
2025-01-07,WH_A,East,SKU0010,Electronics,73,4,19,90
2025-01-07,WH_A,East,SKU0011,Hardware,210,3,18,33
2025-01-07,WH_A,East,SKU0012,Housewares,101,3,48,40
2025-01-07,WH_A,East,SKU0013,Electronics,83,1,31,109
2025-01-07,WH_A,East,SKU0014,Electronics,74,4,20,113
2025-01-07,WH_A,East,SKU0015,Housewares,103,1,34,59
2025-01-07,WH_A,East,SKU0016,Housewares,88,1,33,86
2025-01-07,WH_A,East,SKU0017,Hardware,249,4,23,46
2025-01-07,WH_A,East,SKU0018,Housewares,158,3,25,33
2025-01-07,WH_A,East,SKU0019,Sports,24,3,37,71
2025-01-07,WH_A,East,SKU0020,Electronics,196,3,44,99
2025-01-07,WH_A,East,SKU0021,Sports,84,2,50,86
2025-01-07,WH_A,East,SKU0022,Sports,44,2,49,52
2025-01-07,WH_A,East,SKU0023,Hardware,231,0,44,110
2025-01-07,WH_A,East,SKU0024,Electronics,257,3,42,97
2025-01-07,WH_A,East,SKU0025,Office,190,2,49,69
2025-01-07,WH_A,East,SKU0026,Hardware,155,4,45,99
2025-01-07,WH_A,East,SKU0027,Electronics,113,1,20,86
2025-01-07,WH_A,East,SKU0028,Electronics,138,3,38,82
2025-01-07,WH_A,East,SKU0029,Sports,86,0,24,68
2025-01-07,WH_A,East,SKU0030,Housewares,23,7,15,96
2025-01-07,WH_A,East,SKU0031,Sports,50,1,37,66
2025-01-07,WH_A,East,SKU0032,Sports,143,3,49,31
2025-01-07,WH_A,East,SKU0033,Housewares,207,0,46,91
2025-01-07,WH_A,East,SKU0034,Office,103,4,15,85
2025-01-07,WH_A,East,SKU0035,Hardware,130,3,29,30
2025-01-07,WH_A,East,SKU0036,Housewares,170,4,38,54
2025-01-07,WH_A,East,SKU0037,Sports,113,4,50,85
2025-01-07,WH_A,East,SKU0038,Housewares,120,3,30,50
2025-01-07,WH_A,East,SKU0039,Office,185,2,39,78
2025-01-07,WH_A,East,SKU0040,Housewares,87,2,31,40
2025-01-07,WH_A,East,SKU0041,Sports,116,2,30,96
2025-01-07,WH_A,East,SKU0042,Electronics,248,5,32,66
2025-01-07,WH_A,East,SKU0043,Hardware,266,1,49,64
2025-01-07,WH_A,East,SKU0044,Hardware,199,3,27,38
2025-01-07,WH_A,East,SKU0045,Electronics,105,2,23,67
2025-01-07,WH_A,East,SKU0046,Hardware,72,4,44,109
2025-01-07,WH_A,East,SKU0047,Electronics,201,5,32,119
2025-01-07,WH_A,East,SKU0048,Hardware,259,2,46,54
2025-01-07,WH_A,East,SKU0049,Housewares,96,3,16,49
2025-01-07,WH_A,East,SKU0050,Hardware,54,2,49,32
2025-01-07,WH_A,East,SKU0051,Hardware,104,5,21,66
2025-01-07,WH_A,East,SKU0052,Hardware,114,1,23,86
2025-01-07,WH_A,East,SKU0053,Hardware,29,3,29,41
2025-01-07,WH_A,East,SKU0054,Office,52,5,15,93
2025-01-07,WH_A,East,SKU0055,Housewares,79,3,36,83
2025-01-07,WH_A,East,SKU0056,Housewares,84,0,46,77
2025-01-07,WH_A,East,SKU0057,Electronics,196,0,17,72
2025-01-07,WH_A,East,SKU0058,Sports,50,2,24,37
2025-01-07,WH_A,East,SKU0059,Electronics,155,7,40,39
2025-01-07,WH_A,East,SKU0060,Hardware,220,2,45,53
2025-01-07,WH_A,East,SKU0061,Office,78,6,31,78
2025-01-07,WH_A,East,SKU0062,Housewares,6,0,22,61
2025-01-07,WH_A,East,SKU0063,Housewares,111,4,43,61
2025-01-07,WH_A,East,SKU0064,Sports,32,5,27,88
2025-01-07,WH_A,East,SKU0065,Sports,32,0,48,115
2025-01-07,WH_A,East,SKU0066,Sports,81,1,45,79
2025-01-07,WH_A,East,SKU0067,Hardware,251,3,34,71
2025-01-07,WH_A,East,SKU0068,Electronics,91,2,17,100
2025-01-07,WH_A,East,SKU0069,Hardware,209,2,22,62
2025-01-07,WH_A,East,SKU0070,Hardware,196,0,34,55
2025-01-07,WH_A,East,SKU0071,Hardware,149,4,18,115
2025-01-07,WH_A,East,SKU0072,Office,78,3,22,60
2025-01-07,WH_A,East,SKU0073,Office,172,2,42,71
2025-01-07,WH_A,East,SKU0074,Hardware,10,3,25,65
2025-01-07,WH_A,East,SKU0075,Sports,183,0,22,80
2025-01-07,WH_A,East,SKU0076,Hardware,108,3,15,35
2025-01-07,WH_A,East,SKU0077,Office,180,2,45,118
